ID_Influencer;Account;Title;Link;Followers;Authentic engagement;Engagement avg
741;dearra;De'arra Taylor;https://www.instagram.com/dearra/;5900000.0;244900.0;610200.0
742;yasminabdelaziz_;Yasmin Abdelaziz;https://www.instagram.com/yasminabdelaziz_/;15100000.0;199700.0;236500.0
743;hm_son7;Son HeungMin(???)????;https://www.instagram.com/hm_son7/;5700000.0;386900.0;629000.0
744;nadine;???? ??;https://www.instagram.com/nadine/;11000000.0;287700.0;318400.0
745;joaoguilherme;J?O?T?I?N?H?A?;https://www.instagram.com/joaoguilherme/;15200000.0;118700.0;231700.0
746;aishwaryaraibachchan_arb;AishwaryaRaiBachchan;https://www.instagram.com/aishwaryaraibachchan_arb/;9900000.0;281500.0;359000.0
747;mohamedramadanws;Mohamed Ramadan;https://www.instagram.com/mohamedramadanws/;19900000.0;129300.00000000001;179000.0
748;yooncy1;??? Yoon chanyoung;https://www.instagram.com/yooncy1/;2800000.0;1100000.0;1300000.0
749;maxverstappen1;Max Verstappen;https://www.instagram.com/maxverstappen1/;7900000.0;342300.0;450200.0
750;borodylia;?????? ????????;https://www.instagram.com/borodylia/;18200000.0;156900.0;192800.0
751;deiveleonardo;Deive Leonardo;https://www.instagram.com/deiveleonardo/;10600000.0;181100.0;334200.0
752;nodal;Christian Nodal ???? ????;https://www.instagram.com/nodal/;7900000.0;306400.0;450100.0
753;kevinho;KEVINHO;https://www.instagram.com/kevinho/;28200000.0;88800.0;124000.0
754;brianmaps;?????? ???? (???? ?????????);https://www.instagram.com/brianmaps/;5700000.0;609400.0;630300.0
755;nita_shilimkar;Nita Shilimkar;https://www.instagram.com/nita_shilimkar/;9500000.0;280100.0;370700.0
756;watanabenaomi703;?????Naomi watanabe;https://www.instagram.com/watanabenaomi703/;9600000.0;341400.0;363100.0
757;ana_d_armas;A N A   D E   A R M A S;https://www.instagram.com/ana_d_armas/;5600000.0;460900.0;623700.0
758;bramastavrl;Verrell Bramasta;https://www.instagram.com/bramastavrl/;23200000.0;117900.0;149100.0
759;jessicajane99;Jessica Jane;https://www.instagram.com/jessicajane99/;6100000.0;434400.0;573000.0
760;thegirljt;JT??;https://www.instagram.com/thegirljt/;5000000.0;255900.0;700400.0
761;colleen;Colleen Ballinger;https://www.instagram.com/colleen/;7400000.0;371400.0;467800.0
762;nadine.nassib.njeim;Nadine Nassib Njeim;https://www.instagram.com/nadine.nassib.njeim/;14500000.0;165300.0;235700.0
763;wdohwan;???;https://www.instagram.com/wdohwan/;4400000.0;596100.0;791100.0
764;ashanty_ash;Ashanty;https://www.instagram.com/ashanty_ash/;27800000.0;97700.0;121900.0
765;pocah;POCAH;https://www.instagram.com/pocah/;15600000.0;91700.0;217300.0
766;zoesugg;Zoe? Sugg;https://www.instagram.com/zoesugg/;9300000.0;264600.0;366100.0
767;dava_m;???? ?? ???? ????? ????????;https://www.instagram.com/dava_m/;13800000.0;190700.0;247200.0
768;phoebejtonkin;Phoebe Tonkin;https://www.instagram.com/phoebejtonkin/;8100000.0;294100.0;419900.0
769;danielricciardo;Daniel Ricciardo;https://www.instagram.com/danielricciardo/;6300000.0;419100.0;544300.0
770;asalamaleh;Asala Maleh;https://www.instagram.com/asalamaleh/;6400000.0;433300.0;535800.0
771;lomon991111;Lomon 991111;https://www.instagram.com/lomon991111/;3500000.0;0.0;987300.0
772;alexis_officia1;Sanchez Alexis;https://www.instagram.com/alexis_officia1/;13100000.0;156600.0;257899.99999999997
773;kajol;Kajol Devgan;https://www.instagram.com/kajol/;12100000.0;223900.0;277200.0
774;jackharlow;Jack Harlow;https://www.instagram.com/jackharlow/;4600000.0;393000.0;733800.0
775;luisafernandaw;Luisa Fernanda W;https://www.instagram.com/luisafernandaw/;16700000.0;130300.00000000001;200200.0
776;charles_leclerc;Charles Leclerc;https://www.instagram.com/charles_leclerc/;6000000.0;419500.0;556900.0
777;dudewithsign;Seth;https://www.instagram.com/dudewithsign/;7800000.0;272200.0;428300.0
778;mercedesbenz;Mercedes-Benz;https://www.instagram.com/mercedesbenz/;35100000.0;67600.0;93800.0
779;roberto_firmino;ROBERTO FIRMINO;https://www.instagram.com/roberto_firmino/;13200000.0;167700.0;249200.0
780;oprah;Oprah;https://www.instagram.com/oprah/;20600000.0;137800.0;161600.0
781;ferrari;Ferrari;https://www.instagram.com/ferrari/;21500000.0;115000.0;151500.0
782;claireholt;Claire Holt;https://www.instagram.com/claireholt/;7300000.0;329300.0;449600.0
783;sonamkapoor;Sonam Kapoor Ahuja;https://www.instagram.com/sonamkapoor/;31700000.0;85900.0;102800.0
784;yuvisofficial;Yuvraj Singh;https://www.instagram.com/yuvisofficial/;13000000.0;209200.0;249800.0
785;kevinroldankr;KR ?;https://www.instagram.com/kevinroldankr/;10100000.0;200200.0;324200.0
786;jordynwoods;HEIR JORDYN;https://www.instagram.com/jordynwoods/;12300000.0;139000.0;262900.0
787;buzova86;????? ??????;https://www.instagram.com/buzova86/;23100000.0;109200.0;141600.0
788;aycaaysinturan;Ayc?a Ays?in Turan;https://www.instagram.com/aycaaysinturan/;5500000.0;451100.0;601600.0
789;klaythompson;Klay Thompson;https://www.instagram.com/klaythompson/;11200000.0;197800.0;287300.0
790;aislinnderbez;?? ?? ?? ?? ?? ? ?  ?? ?? ?? ?? ?? ??;https://www.instagram.com/aislinnderbez/;11900000.0;216000.0;270100.0
791;marcinho11;Marco Reus;https://www.instagram.com/marcinho11/;10800000.0;217300.0;296500.0
792;schwarzenegger;Arnold Schwarzenegger;https://www.instagram.com/schwarzenegger/;22100000.0;122900.0;145500.0
793;miketyson;Mike Tyson;https://www.instagram.com/miketyson/;16300000.0;152700.0;196200.0
794;xuminghao_o;The8 ???;https://www.instagram.com/xuminghao_o/;4200000.0;611300.0;771300.0
795;nastyaivleeva;????? ???????;https://www.instagram.com/nastyaivleeva/;8100000.0;324400.0;396400.0
796;ruben_onsu;Ruben Onsu;https://www.instagram.com/ruben_onsu/;37200000.0;69000.0;85700.0
797;zhanabylov_e;??????? ?????????;https://www.instagram.com/zhanabylov_e/;7700000.0;299900.0;417400.0
798;francety;Francia James;https://www.instagram.com/francety/;10000000.0;244100.0;319500.0
799;yejinhand;???;https://www.instagram.com/yejinhand/;5300000.0;467500.0;608500.0
800;maudyayunda;Maudy Ayunda;https://www.instagram.com/maudyayunda/;15200000.0;140000.0;206400.0
801;tarajiphenson;taraji p henson;https://www.instagram.com/tarajiphenson/;18900000.0;119600.0;168100.0
802;yamigautam;Yami Gautam Dhar;https://www.instagram.com/yamigautam/;14700000.0;182800.0;212500.0
803;amarantavp;A M A ??;https://www.instagram.com/amarantavp/;4900000.0;515200.00000000006;644700.0
804;spacex;SpaceX;https://www.instagram.com/spacex/;12400000.0;207700.0;252500.0
805;morgen_shtern;?? ???????????;https://www.instagram.com/morgen_shtern/;7900000.0;324100.0;401700.0
806;hyeri_0609;????;https://www.instagram.com/hyeri_0609/;6900000.0;381100.0;459000.0
807;catriona_gray;Catriona Gray;https://www.instagram.com/catriona_gray/;12900000.0;203800.0;240200.0
808;vicdeangelis;Victoria De Angelis/ Ma?neskin;https://www.instagram.com/vicdeangelis/;3500000.0;601000.0;891400.0
809;for_everyoung10;??? WONYOUNG;https://www.instagram.com/for_everyoung10/;3100000.0;801100.0;1000000.0
810;cbum;Chris Bumstead;https://www.instagram.com/cbum/;5800000.0;325800.0;538300.0
811;tommyinnit;TommyInnit;https://www.instagram.com/tommyinnit/;3600000.0;776500.0;876200.0
812;pooorblack;Pooorblack;https://www.instagram.com/pooorblack/;3700000.0;671000.0;870300.0
813;amandamanopo;;https://www.instagram.com/amandamanopo/;15000000.0;157300.0;207100.0
814;romanreigns;Joe Anoai aka “Roman Reigns”;https://www.instagram.com/romanreigns/;5800000.0;416600.0;542000.0
815;vivi;Vivi Wanderley;https://www.instagram.com/vivi/;12700000.0;147300.0;242000.0
816;stevengerrard;Steven Gerrard;https://www.instagram.com/stevengerrard/;9800000.0;227500.0;318900.0
817;bigsean;BIGSEAN;https://www.instagram.com/bigsean/;14300000.0;117300.0;214700.0
818;hitocaesar;Immanuel Caesar Hito;https://www.instagram.com/hitocaesar/;13300000.0;162000.0;227900.0
819;elliotpage;;https://www.instagram.com/elliotpage/;5700000.0;371800.0;535000.0
820;jesselingard;JLingz;https://www.instagram.com/jesselingard/;9300000.0;215600.0;331200.0
821;jenniferwinget1;Jennifer Winget;https://www.instagram.com/jenniferwinget1/;11800000.0;211200.0;256800.0
822;dbook;Devin;https://www.instagram.com/dbook/;5000000.0;312800.0;614100.0
823;sofiacarson;Sofia Carson;https://www.instagram.com/sofiacarson/;16300000.0;135800.0;184900.0
824;mia_malkova;Mia Malkova;https://www.instagram.com/mia_malkova/;10600000.0;204100.0;284900.0
825;violets.tv;Violet Summers;https://www.instagram.com/violets.tv/;12300000.0;181000.0;247700.0
826;actor_jg;???? ??? a.k.a Actor JG ??? ??;https://www.instagram.com/actor_jg/;6000000.0;436400.0;512100.0
827;rice;RiceGum;https://www.instagram.com/rice/;3700000.0;487700.0;847900.0
828;jheneaiko;Jhene? Aiko Efuru Chilombo ??;https://www.instagram.com/jheneaiko/;13700000.0;124400.0;217900.0
829;bmw;BMW;https://www.instagram.com/bmw/;32700000.000000004;69300.0;90900.0
830;mirandacosgrove;Miranda Cosgrove;https://www.instagram.com/mirandacosgrove/;9800000.0;197400.0;308600.0
831;sidhu_moosewala;Sidhu Moosewala (???? ???);https://www.instagram.com/sidhu_moosewala/;6900000.0;370300.0;448600.0
832;ivankatrump;Ivanka Trump;https://www.instagram.com/ivankatrump/;7500000.0;334200.0;414300.0
833;cole.labrant;Cole LaBrant;https://www.instagram.com/cole.labrant/;5000000.0;427600.0;602000.0
834;kaylanicolejones;;https://www.instagram.com/kaylanicolejones/;7400000.0;191100.0;405500.0
835;annemarie;ANNE-MARIE;https://www.instagram.com/annemarie/;9000000.0;237500.0;332400.0
836;wilbursoot;Wilbur Soot;https://www.instagram.com/wilbursoot/;3200000.0;733800.0;942600.0
837;sound_of_coups;COUPS;https://www.instagram.com/sound_of_coups/;3200000.0;727300.0;932900.0
838;anyageraldine;anya geraldine;https://www.instagram.com/anyageraldine/;10200000.0;171000.0;286300.0
839;davidalaba;David Alaba;https://www.instagram.com/davidalaba/;7900000.0;264900.0;375100.0
840;starwars;Star Wars;https://www.instagram.com/starwars/;14700000.0;155200.0;197700.0
841;kkvsh;??????????;https://www.instagram.com/kkvsh/;8100000.0;216800.0;367400.0
842;subo_m;Subhan Mamedov;https://www.instagram.com/subo_m/;9000000.0;271100.0;332400.0
843;littlemix;Little Mix;https://www.instagram.com/littlemix/;15300000.0;141100.0;189600.0
844;gabigol;Gabi ???? Lil Gabi;https://www.instagram.com/gabigol/;9300000.0;209700.0;317400.0
845;willowsmith;? WILLOW ?;https://www.instagram.com/willowsmith/;9900000.0;182200.0;296700.0
846;esbilgic;Esra Bilgic?;https://www.instagram.com/esbilgic/;6600000.0;352100.0;448000.0
847;inanna;Inanna;https://www.instagram.com/inanna/;13600000.0;139200.0;211100.0
848;canelo;Saul Alvarez;https://www.instagram.com/canelo/;12500000.0;164600.0;229600.0
849;soyneiva;Neiva Mara;https://www.instagram.com/soyneiva/;11100000.0;193400.0;259800.0
850;vanessalopesr_;Vanessa Lopes;https://www.instagram.com/vanessalopesr_/;9600000.0;93500.0;304800.0
851;kentooyamazaki;????;https://www.instagram.com/kentooyamazaki/;4800000.0;522700.00000000006;607000.0
852;lacikaysomers;Laci Kay Somers;https://www.instagram.com/lacikaysomers/;11300000.0;151100.0;257899.99999999997
853;thefatjewish;thefatjewish;https://www.instagram.com/thefatjewish/;10100000.0;220100.0;287400.0
854;jennifer.garner;Jennifer Garner;https://www.instagram.com/jennifer.garner/;12000000.0;210800.0;238300.0
855;katiavlogss;SOY KATIA VLOGS????;https://www.instagram.com/katiavlogss/;6700000.0;358000.0;431200.0
856;funnyhoodvidz;FunnyHoodVidz;https://www.instagram.com/funnyhoodvidz/;18200000.0;97400.0;156600.0
857;bleacherreport;Bleacher Report;https://www.instagram.com/bleacherreport/;17900000.0;80300.0;158600.0
858;rachelvennya;Rachel Vennya Roland;https://www.instagram.com/rachelvennya/;6500000.0;206400.0;435700.0
859;brycehall;Bryce Hall;https://www.instagram.com/brycehall/;7600000.0;292300.0;375300.0
860;acunilicali;Acun Il?cal?;https://www.instagram.com/acunilicali/;13500000.0;172200.0;212100.0
861;bibisbeautypalace;! Bibi;https://www.instagram.com/bibisbeautypalace/;7800000.0;322800.0;369900.0
862;ewsbdi;??;https://www.instagram.com/ewsbdi/;4099999.9999999995;468600.0;700100.0
863;joannagaines;Joanna Stevens Gaines;https://www.instagram.com/joannagaines/;13500000.0;185600.0;209500.0
864;bts.jungkook;JUNGKOOK;https://www.instagram.com/bts.jungkook/;8300000.000000001;302700.0;345100.0
865;therealcalebmclaughlin;Caleb McLaughlin;https://www.instagram.com/therealcalebmclaughlin/;11200000.0;176100.0;251400.0
866;orianasabatini;? ? ? ? ? ?;https://www.instagram.com/orianasabatini/;5700000.0;226100.0;499900.0
867;gigigrigio;Giovanna Grigio;https://www.instagram.com/gigigrigio/;7300000.0;227800.0;390300.0
868;anggayunandareal16;ANGGA ALDI YUNANDA;https://www.instagram.com/anggayunandareal16/;10100000.0;190400.0;275400.0
869;nicolegarcia;NICOLE;https://www.instagram.com/nicolegarcia/;5000000.0;428400.0;561100.0
870;juansguarnizo;Juan Sebastián Guarnizo;https://www.instagram.com/juansguarnizo/;4300000.0;602800.0;660100.0
871;victorigoh;Victor Igoh ??;https://www.instagram.com/victorigoh/;4700000.0;243300.0;613100.0
872;karrrambaby;?????? KARRRAMBABY ?????? ????;https://www.instagram.com/karrrambaby/;4200000.0;608700.0;675400.0
873;staceysolomon;Stacey Solomon;https://www.instagram.com/staceysolomon/;5000000.0;464900.0;559900.0
874;karolsevillaofc;KAROL SEVILLA;https://www.instagram.com/karolsevillaofc/;14000000.0;156100.0;197800.0
875;yefersoncossio;Yef;https://www.instagram.com/yefersoncossio/;8199999.999999999;235500.0;345700.0
876;redbull;Red Bull;https://www.instagram.com/redbull/;15400000.0;125100.0;179300.0
877;voguemagazine;Vogue;https://www.instagram.com/voguemagazine/;36700000.0;48800.0;75100.0
878;annecurtissmith;Anne Curtis;https://www.instagram.com/annecurtissmith/;17600000.0;137900.0;156600.0
879;manugavassi;Manu Gavassi;https://www.instagram.com/manugavassi/;15300000.0;96300.0;181400.0
880;natgeotravel;National Geographic Travel;https://www.instagram.com/natgeotravel/;45100000.0;50300.0;60900.0
881;warriors;Golden State Warriors;https://www.instagram.com/warriors/;21300000.0;92400.0;128900.0
882;martinpdisalvo;Coscu;https://www.instagram.com/martinpdisalvo/;3500000.0;526700.0;797700.0
883;iza;IZA;https://www.instagram.com/iza/;15600000.0;111800.0;176700.0
884;maradona;Diego Maradona;https://www.instagram.com/maradona/;7100000.0;234600.0;395600.0
885;jennaortega;Jenna Ortega;https://www.instagram.com/jennaortega/;7000000.0;278100.0;395900.0
886;soydannyalfaro;Danny Alfaro ??;https://www.instagram.com/soydannyalfaro/;8000000.0;302100.0;346100.0
887;ricky_martin;Ricky Martin;https://www.instagram.com/ricky_martin/;16500000.0;124800.0;168500.0
888;alvaromorata;A?lvaro Morata;https://www.instagram.com/alvaromorata/;15700000.0;113000.0;174500.0
889;ivanaalawi;Ivana Alawi;https://www.instagram.com/ivanaalawi/;7700000.0;328100.0;358900.0
890;nabilla;Nabilla Vergara ?;https://www.instagram.com/nabilla/;7100000.0;283700.0;390500.0
891;galatasaray;Galatasaray;https://www.instagram.com/galatasaray/;10800000.0;208300.0;252800.0
892;from_jjlee;jung jae Lee;https://www.instagram.com/from_jjlee/;5300000.0;359800.0;522299.99999999994
893;choquei;CHOQUEI - BBB22;https://www.instagram.com/choquei/;15800000.0;55900.0;174600.0
894;jashlem;JeanCarloLeo?n;https://www.instagram.com/jashlem/;6700000.0;331200.0;411500.0
895;miguel_bernardeau;Miguel Bernardeau;https://www.instagram.com/miguel_bernardeau/;7100000.0;263400.0;388700.0
896;agnezmo;AGNEZ MO;https://www.instagram.com/agnezmo/;27100000.0;60500.0;101000.0
897;beberexha;Bebe Rexha;https://www.instagram.com/beberexha/;10800000.0;170800.0;252100.0
898;bugatti;BUGATTI;https://www.instagram.com/bugatti/;16000000.0;125300.0;169400.0
899;armaanmalik;ARMAAN MALIK ??;https://www.instagram.com/armaanmalik/;11400000.0;207200.0;239600.0
900;shrutzhaasan;Shruti Haasan;https://www.instagram.com/shrutzhaasan/;18800000.0;119300.0;143800.0
901;joshrichards;Josh Richards;https://www.instagram.com/joshrichards/;6900000.0;282600.0;396700.0
902;gabunion;Gabrielle Union-Wade;https://www.instagram.com/gabunion/;19700000.0;95800.0;137600.0
903;adidasoriginals;adidas Originals;https://www.instagram.com/adidasoriginals/;34400000.0;57600.0;78700.0
904;sinavaliollah;Sina Valiollah;https://www.instagram.com/sinavaliollah/;6300000.0;346700.0;438400.0
905;333cyj333;Ars ??;https://www.instagram.com/333cyj333/;6500000.0;354900.0;422300.0
906;itzan.escamilla;lil ?;https://www.instagram.com/itzan.escamilla/;7000000.0;228600.0;386800.0
907;nastya_nass_;Nastya Nass;https://www.instagram.com/nastya_nass_/;7800000.0;230500.0;350200.0
908;frenchmontana;French Montana;https://www.instagram.com/frenchmontana/;22600000.0;74800.0;125200.0
909;porsche;Porsche;https://www.instagram.com/porsche/;26200000.0;80000.0;101900.0
910;amorimvivian;Vivian Amorim;https://www.instagram.com/amorimvivian/;7000000.0;207900.0;384200.0
911;shivangijoshi18;??????? ????;https://www.instagram.com/shivangijoshi18/;6000000.0;375500.0;451800.0
912;queennaija;loading..;https://www.instagram.com/queennaija/;9000000.0;126200.0;301700.0
913;ginaindelicada;Gina Indelicada - BBB22;https://www.instagram.com/ginaindelicada/;10700000.0;122700.0;252500.0
914;sebastianyatra;Sebastian Yatra;https://www.instagram.com/sebastianyatra/;28900000.0;66600.0;92100.0
915;instasamka;INSTASAMKA $$$$$$;https://www.instagram.com/instasamka/;5200000.0;372600.0;514799.99999999994
916;antdavis23;Anthony Davis;https://www.instagram.com/antdavis23/;7100000.0;245800.0;379000.0
917;troyesivan;troye sivan;https://www.instagram.com/troyesivan/;12500000.0;147200.0;211600.0
918;ayutingting92;Ayu Tingting;https://www.instagram.com/ayutingting92/;50600000.0;38600.0;52000.0
919;its.michhh;A La Mich;https://www.instagram.com/its.michhh/;5000000.0;447100.0;545500.0
920;perspolis;P e r s e p o l i s;https://www.instagram.com/perspolis/;7200000.0;261399.99999999997;372600.0
921;pokrov90;??? ?????? - ???????????????;https://www.instagram.com/pokrov90/;7400000.0;309900.0;361500.0
922;trentarnold66;Trent Alexander-Arnold;https://www.instagram.com/trentarnold66/;6300000.0;286800.0;420000.0
923;willevy;William  Levy / Actor Producer;https://www.instagram.com/willevy/;9600000.0;208000.0;279800.0
924;kaliuchis;;https://www.instagram.com/kaliuchis/;3700000.0;418500.0;722800.0
925;becaa_barreto;Rebeca ??;https://www.instagram.com/becaa_barreto/;7500000.0;184800.0;352200.0
926;laurenjauregui;Lauren Jauregui;https://www.instagram.com/laurenjauregui/;9900000.0;181500.0;268500.0
927;canyaman;Can Yaman;https://www.instagram.com/canyaman/;9200000.0;236400.0;293500.0
928;noorstars;??? ????? | Noor Stars;https://www.instagram.com/noorstars/;12300000.0;159200.0;214400.0
929;chaelincl;CL;https://www.instagram.com/chaelincl/;9700000.0;205500.0;272200.0
930;kaka;Kaka?;https://www.instagram.com/kaka/;17800000.0;89800.0;145800.0
931;i_nivethathomas;Nivetha Thomas;https://www.instagram.com/i_nivethathomas/;5700000.0;404500.0;457500.0
932;actorsuriya;Suriya Sivakumar;https://www.instagram.com/actorsuriya/;4000000.0;506300.0;657600.0
933;arminzareeiofficial;Armin Zareei;https://www.instagram.com/arminzareeiofficial/;9300000.0;181000.0;287500.0
934;zaskiasungkar15;Zaskia Sungkar;https://www.instagram.com/zaskiasungkar15/;27400000.0;61700.0;94300.0
935;kingarturo23oficial;Arturo Vidal;https://www.instagram.com/kingarturo23oficial/;16500000.0;97500.0;156900.0
936;jaydacheaves;JAYDA WAYDA;https://www.instagram.com/jaydacheaves/;6700000.0;132300.0;392500.0
937;jackblack;Jack Black;https://www.instagram.com/jackblack/;8600000.0;234400.0;306300.0
938;dukeandduchessofcambridge;Duke and Duchess of Cambridge;https://www.instagram.com/dukeandduchessofcambridge/;13500000.0;0.0;191800.0
939;harrykane;Harry Kane;https://www.instagram.com/harrykane/;12100000.0;154400.0;212800.0
940;sssniperwolf;Lia;https://www.instagram.com/sssniperwolf/;5300000.0;380200.0;489400.0
941;edwestwick;Ed Westwick;https://www.instagram.com/edwestwick/;8700000.0;149700.0;299500.0
942;bobbyindaeyo;;https://www.instagram.com/bobbyindaeyo/;3400000.0;675500.0;787100.0
943;ateez_official_;ATEEZ(????);https://www.instagram.com/ateez_official_/;6000000.0;380900.0;437600.0
944;dejesusoficial;Gabriel Jesus;https://www.instagram.com/dejesusoficial/;16300000.0;101900.0;157300.0
945;nouraridaofficial;Nour Arida;https://www.instagram.com/nouraridaofficial/;10100000.0;192000.0;253900.0
946;baifernbah;baifernbah;https://www.instagram.com/baifernbah/;9700000.0;212300.0;268700.0
947;olamide;Olamide?;https://www.instagram.com/olamide/;8900000.0;198600.0;298800.0
948;la_segura;LA SEGURA ? ?;https://www.instagram.com/la_segura/;8100000.0;262400.0;321200.0
949;rayssalealsk8;Rayssa Leal;https://www.instagram.com/rayssalealsk8/;6700000.0;234000.0;387500.0
950;divyankatripathidahiya;Divyanka Tripathi Dahiya;https://www.instagram.com/divyankatripathidahiya/;18500000.0;120600.0;138400.0
951;you_r_love;????????????;https://www.instagram.com/you_r_love/;5300000.0;379900.0;485000.0
952;kawtarbamo;KAWTAR BA-MOHAMED;https://www.instagram.com/kawtarbamo/;7100000.0;270000.0;365800.0
953;aykutelmas;Aykut Elmas;https://www.instagram.com/aykutelmas/;6800000.0;327100.0;383400.0
954;gucci;Gucci Official;https://www.instagram.com/gucci/;47100000.0;39200.0;54000.0
955;sarahhyland;Sarah Hyland;https://www.instagram.com/sarahhyland/;9000000.0;228600.0;286100.0
956;romelulukaku;Romelu Lukaku;https://www.instagram.com/romelulukaku/;8600000.0;206500.0;297400.0
957;masijacoke850714;???;https://www.instagram.com/masijacoke850714/;4700000.0;443000.0;549200.0
958;soycarolinadiaz;Carolina Di?az;https://www.instagram.com/soycarolinadiaz/;8300000.000000001;265200.0;309800.0
959;veradijkmans;DUTCH????;https://www.instagram.com/veradijkmans/;4900000.0;374300.0;526500.0
960;sophiedee;Sophie Dee;https://www.instagram.com/sophiedee/;11300000.0;169700.0;225600.0
961;hziyech;Hakim Ziyech;https://www.instagram.com/hziyech/;5400000.0;343400.0;469200.0
962;g_eazy;G-Eazy;https://www.instagram.com/g_eazy/;9300000.0;179600.0;275100.0
963;michaelclifford;michael clifford;https://www.instagram.com/michaelclifford/;5800000.0;302700.0;443800.0
964;christian_fig;Christian Figueiredo;https://www.instagram.com/christian_fig/;10100000.0;159000.0;247600.0
965;chloebailey;Chlo?e;https://www.instagram.com/chloebailey/;4600000.0;281900.0;555000.0
966;ahmedhelmy;Ahmed Helmy;https://www.instagram.com/ahmedhelmy/;16200000.0;124800.0;155800.0
967;miyayeah;SUNMI;https://www.instagram.com/miyayeah/;7900000.0;267300.0;321200.0
968;pabllovittar;Pabllo Vittar;https://www.instagram.com/pabllovittar/;12400000.0;90400.0;203500.0
969;caviarmagnat;by Tregubov;https://www.instagram.com/caviarmagnat/;11900000.0;147400.0;215200.0
970;jordialbaoficial;Jordi Alba;https://www.instagram.com/jordialbaoficial/;13900000.0;124900.0;180500.0
971;valentinazenere;Valentina Zenere;https://www.instagram.com/valentinazenere/;8300000.000000001;250500.0;305000.0
972;nozeworld;no:ze | ????;https://www.instagram.com/nozeworld/;3200000.0;637000.0;779700.0
973;davidluiz23;David Luiz;https://www.instagram.com/davidluiz23/;21000000.0;53800.0;118900.0
974;ravindra.jadeja;Ravindrasinh jadeja;https://www.instagram.com/ravindra.jadeja/;4200000.0;484800.0;596800.0
975;brunofernandes.10;Bruno Fernandes;https://www.instagram.com/brunofernandes.10/;6600000.0;254900.0;381100.0
976;loud_thurzin;Arthur Fernandes;https://www.instagram.com/loud_thurzin/;6800000.0;281200.0;377600.0
977;euxama;XAMA?;https://www.instagram.com/euxama/;6600000.0;182000.0;384000.0
978;dagelan;Dagelan;https://www.instagram.com/dagelan/;20600000.0;72400.0;122600.0
979;youngdae0302;????????;https://www.instagram.com/youngdae0302/;3800000.0;499900.0;660300.0
980;kto_takaya;Liza Miller;https://www.instagram.com/kto_takaya/;7400000.0;278200.0;341600.0
981;meekmill;Meek Mill;https://www.instagram.com/meekmill/;22100000.0;59200.0;112700.0
982;viking.barbie;Viking Barbie?;https://www.instagram.com/viking.barbie/;11000000.0;149100.0;227800.0
983;lala;?? ??;https://www.instagram.com/lala/;12700000.0;121200.0;194600.0
984;casemiro;Casemiro;https://www.instagram.com/casemiro/;13600000.0;120400.0;180700.0
985;elt6i;Elmira Tolegenova;https://www.instagram.com/elt6i/;7200000.0;285100.0;348600.0
986;natalee.007;Natalie Lee;https://www.instagram.com/natalee.007/;6800000.0;286900.0;366600.0
987;rishabpant;Rishabh Pant;https://www.instagram.com/rishabpant/;5700000.0;365300.0;433800.0
988;jeffreestar;Jeffree Star;https://www.instagram.com/jeffreestar/;13600000.0;123600.0;180600.0
989;emiliovmartinez;Emilio;https://www.instagram.com/emiliovmartinez/;13600000.0;139200.0;179700.0
990;farruko;??167??????;https://www.instagram.com/farruko/;19800000.0;92900.0;123300.0
991;gemmastyles;Gemma Styles;https://www.instagram.com/gemmastyles/;8100000.0;200400.0;304900.0
992;manelyk_oficial;Manelyk Gonzalez;https://www.instagram.com/manelyk_oficial/;13800000.0;131500.0;176300.0
993;giovannaantonelli;Giovanna Antonelli;https://www.instagram.com/giovannaantonelli/;15700000.0;113500.0;155300.0
994;lunay;EL NIN?O ????;https://www.instagram.com/lunay/;10200000.0;162800.0;238800.0
995;najwashihab;Najwa Shihab;https://www.instagram.com/najwashihab/;21100000.0;82900.0;114800.0
996;senoritasaeva;Dina Saeva;https://www.instagram.com/senoritasaeva/;7700000.0;246600.0;318200.0
997;manuelneuer;Manuel Neuer;https://www.instagram.com/manuelneuer/;11500000.0;146500.0;210200.0
998;sahilkhan;India’s Youth & Fitness IC??N®;https://www.instagram.com/sahilkhan/;10100000.0;176500.0;239800.0
999;mohanshakti;Shakti Mohan;https://www.instagram.com/mohanshakti/;13700000.0;146400.0;175500.0
1000;eduincaz;Eduin Caz;https://www.instagram.com/eduincaz/;6200000.0;305600.0;391900.0
